TimeStamp Speed
1499330408567 0.313384615385
1499330409570 6.81705179283
1499330409574 0.0
1499330413573 8.7591
1499330417574 8.2735836041
1499330421574 7.37394
1499330425575 7.07341164709
1499330429576 7.92059185204
1499330433576 11.548432
1499330437577 13.704936
1499330441577 12.6615426143
1499330445581 14.1226573427
1499330449578 9.93443082312
1499330453579 13.5413066733
1499330457579 13.028652
1499330461580 8.98499775056
1499330465581 10.6033291677
1499330469581 3.234756
1499330471642 0.0
