TimeStamp Speed
1499328898853 0.314898550725
1499328899854 8.10196610169
1499328900855 7.73829370629
1499328902856 7.95933233383
1499328904859 6.48151772341
1499328906860 8.66513943028
1499328908860 7.528752
1499328910861 9.38180509745
1499328912862 8.76829585207
1499328914864 7.38013986014
1499328916865 10.26648
1499328918867 8.522808
1499328920865 9.09405297351
1499328922866 10.0387486257
1499328924866 10.000312
1499328926867 7.67700949525
1499328928868 6.811728
1499328930878 6.07169660679
1499328932905 6.47182452642
1499328934876 6.6542
1499328936878 8.707496
1499328938878 10.5653893053
1499328940878 7.854672
1499328942879 5.78218890555
1499328944879 6.958392
1499328946880 10.0658950525
1499328948881 10.2884957521
1499328950882 9.39266366817
1499328952882 8.68685657171
1499328954883 6.284824
1499328956883 7.44897951024
1499328958884 0.10864
1499328962235 0.0
