TimeStamp Speed
1.50700915184 0.0
1.50700915287 0
1.50700915336 0.0
1.50700915387 0.0
1.50700915438 0.0
1.50700915489 0.0
1.5070091554 0.0
1.50700915591 0.0
1.50700915642 0.0
1.50700915693 0
1.50700915744 0.0
1.50700915795 0.0
1.50700915846 0.0
1.50700915897 0.0
1.50700915947 0.0
1.50700915998 0.0
1.50700916049 0.0
1.50700916101 0.0
1.50700916152 0.0
1.50700916191 0.0
1.5070091836 0.0
1.5070091846 0
1.50700918511 0.0
1.50700918562 0.0
1.50700918613 0.0
1.50700918664 0.0
1.50700918715 0.0
1.50700918766 0.0
1.50700918817 0.0
1.50700918861 0.0
