TimeStamp Speed
1.50044618461 0.0
1.50044618563 99.40584203
1.50044618662 65.0266290836
1.50044618763 102.342463388
1.50044618864 102.217189084
1.50044618965 102.492642552
1.50044619066 102.905741286
1.50044619167 102.570237407
1.50044619268 102.367343616
1.50044619369 102.444737601
1.5004461947 102.122742519
1.50044619571 102.665854154
1.50044619672 102.564499978
1.50044619773 102.444737601
1.50044619874 102.283592867
1.50044619975 102.408808888
1.50044620076 102.384856412
1.50044620177 152.98446085
1.50044620278 102.606201726
1.50044620379 102.259664082
1.5004462048 102.289022364
1.50044620581 102.157307895
1.50044620682 102.174654043
1.50044620783 101.960530221
1.50044620884 102.450380553
1.50044620985 102.50461879
1.50044621086 102.516595027
1.50044621187 102.451070204
1.50044621288 102.486320663
1.50044621389 102.28904651
1.5004462149 102.037545518
1.50044621591 102.181260371
1.50044621692 102.552523741
1.50044621793 102.444737601
1.50044621894 102.348927699
1.50044621995 102.068233799
1.50044622096 100.04074698
1.50044622197 102.265094035
1.50044622298 102.169284133
1.500446224 101.434957393
1.50044622501 92.2618955079
1.50044622604 103.289313174
1.50044622702 97.5603686654
1.50044622803 85.1266537901
1.50044622854 98.4585564303
1.50044622955 101.565729308
1.50044623006 101.402014966
1.50044623107 102.582702684
1.50044623258 102.415470846
1.50044623359 102.564499978
1.5004462341 101.6064019
1.50044623461 101.060896007
1.50044623512 101.558966605
1.50044623563 101.392895673
1.50044623614 101.32179013
1.50044623665 101.03717836
1.50044623716 101.487813662
1.50044623767 100.966025417
1.50044623818 100.705131295
1.50044623869 101.724990138
1.5004462392 101.203201892
1.50044623971 101.084613655
1.50044624022 100.871154827
1.50044624073 101.099851843
1.50044624124 101.241832026
1.50044624175 101.173059883
1.50044624226 101.582684252
1.50044624277 101.2655505
1.50044624328 101.710950094
1.50044624379 100.76845453
1.5004462443 101.306958003
1.50044624481 95.4872488444
1.50044624532 0.0
1.50044624583 0.0
1.50044624634 0.0
1.50044624685 0.0
1.50044624736 0.0
1.50044624787 0.0
1.50044624838 0.0
1.50044624889 0.0
1.5004462494 0.0
1.50044624949 0.0
