TimeStamp Speed
1.5073799431 0.0
1.50737994411 5.45351292278
1.50737994912 7.61978329805
1.50737995163 8.44448768149
1.50737995289 9.44020465173
1.50737995415 7.55306672383
1.50737995541 11.9658946084
1.50737995604 7.69821630332
1.50737995655 10.2036394065
1.50737995706 10.8213962808
1.50737995757 10.8216449828
1.50737995808 10.9709313582
1.50737995959 10.1224541835
1.5073799611 9.48981198046
1.50737996561 6.6412523422
1.50737996787 8.44123189403
1.507379969 5.82617994093
1.50737996957 7.07113065272
1.50737997008 7.2426668021
1.50737997059 6.3320388451
1.5073799711 6.36411872627
1.50737997161 9.62848645456
1.50737997212 7.06584259182
1.50737997263 7.20702508327
1.50737997314 6.47579619953
1.50737997365 6.37808023963
1.50737997416 6.42448944468
1.50737997467 7.28527072447
1.50737997518 7.85452162204
1.50737997568 7.20006287974
1.5073799762 6.80328558894
1.50737997671 7.05094915146
1.50737997822 7.52730281336
1.50737998273 8.94200069004
1.50737998774 5.19243248611
1.50737999025 4.77410041655
1.50737999151 9.18266673617
1.50737999214 5.4492455168
1.50737999265 5.26158441211
1.50737999316 4.83554518846
1.50737999367 4.72903538255
1.50737999418 4.40950390342
1.50737999469 4.88986379853
1.5073799952 7.05094915146
1.50737999571 7.02211308057
1.50737999622 6.44186404762
1.50737999672 6.41574933229
1.50737999724 6.40806144964
1.50737999775 6.00715305351
1.50737999826 5.94324716996
1.50737999877 7.869982154
1.50737999928 7.49022101016
1.50737999978 11.0136978514
1.5073800003 7.82972111261
1.50738000081 6.71514781619
1.50738000132 5.98585109232
1.50738000183 3.81937615249
1.50738000233 0.0
1.50738000284 0.0
1.50738000336 0.0
1.50738000387 0.0
1.50738000438 0.0
1.50738000488 0.0
1.5073800054 0.0
1.50738000591 0.0
1.50738000642 0.0
1.50738000661 0.0
