TimeStamp Speed
1.50044584174 0.0
1.50044584274 90.2556950213
1.50044584325 73.0029190122
1.50044584376 101.639657372
1.50044584427 101.32179013
1.50044584478 100.989743065
1.50044584629 102.767937073
1.5004458478 102.952180783
1.50044584931 102.727884093
1.50044585082 102.471994312
1.50044585233 102.583693363
1.50044585384 102.535264298
1.50044585535 102.832021842
1.50044585686 102.807990053
1.50044585837 102.832021842
1.50044585988 102.627864956
1.50044586139 102.355081218
1.5004458629 102.319343693
1.50044586441 102.619875855
1.50044586592 102.811987759
1.50044586743 102.7118629
1.50044586894 102.407460249
1.50044587045 102.743905285
1.50044587196 102.719873496
1.50044587347 102.816000649
1.50044587498 102.816000649
1.50044587649 106.348673519
1.500445878 102.807990053
1.50044587951 102.779981754
1.50044588102 102.719873496
1.50044588253 102.274922175
1.50044588404 102.751915881
1.50044588564 90.7275518883
1.50044588706 98.1280659523
1.50044588757 96.6725738663
1.50044588908 72.6160534388
1.50044588959 101.473307688
1.5004458901 101.179484245
1.50044589061 101.203201892
1.50044589212 102.655788728
1.50044589363 102.5718279
1.50044589514 102.771924476
1.50044589665 102.643875544
1.50044589816 136.196154503
1.50044589867 101.298072482
1.50044589918 101.203201892
1.50044589969 101.298072482
1.5004459012 102.739860854
1.50044590271 28.1332089807
1.50044590322 0.0
1.50044590373 0.0
1.50044590424 0.0
1.50044590575 0.0
1.5004459066 0.0
