TimeStamp Speed
1.50044861487 0.0
1.50044861595 92.4018592747
1.50044861639 97.2987516471
1.50044861691 117.814577008
1.50044861741 110.110280002
1.50044861791 108.169353705
1.50044861842 32.3271535457
1.50044861893 100.871154827
1.50044861944 101.639657372
1.50044861995 101.464096015
1.50044862046 101.360235446
1.50044862097 102.104472498
1.50044862148 101.487813662
1.50044862199 101.298072482
1.5004486225 101.298072482
1.50044862301 101.449543447
1.50044862352 101.12352308
1.50044862403 101.32179013
1.50044862454 101.298072482
1.50044862505 101.416613309
1.50044862556 101.298072482
1.50044862607 202.762168497
1.50044862658 101.440378367
1.50044862709 101.345507777
1.5004486276 101.51153131
1.50044862811 101.108331302
1.50044862862 101.51153131
1.50044862913 100.941471432
1.50044862964 102.136053485
1.50044863015 101.558966605
1.50044863066 101.464096015
1.50044863117 101.758478576
1.50044863168 100.413385979
1.50044863219 101.32179013
1.5004486327 101.218208026
1.50044863321 101.768287831
1.50044863372 101.170865553
1.50044863423 101.758478576
1.50044863474 101.582684252
1.50044863525 101.312892973
1.50044863576 101.558966605
1.50044863627 101.734714335
1.50044863678 101.218208026
1.50044863729 101.449543447
1.5004486378 101.582684252
1.50044863831 101.312845703
1.50044863882 101.354533959
1.50044863933 101.535248957
1.50044863984 101.464096015
1.50044864035 101.487813662
1.50044864086 101.345507777
1.50044864137 101.32179013
1.50044864188 100.815749965
1.50044864239 101.710950094
1.5004486429 100.894313539
1.50044864341 101.67309148
1.50044864392 100.966025417
1.50044864443 101.32179013
1.50044864494 101.582684252
1.50044864545 101.687185854
1.50044864596 101.19453679
1.50044864647 101.487813662
1.50044864698 101.464096015
1.50044864749 101.360188155
1.500448648 101.839768679
1.50044864851 101.250637187
1.50044864902 101.40757792
1.50044864953 101.473307688
1.50044865004 101.487813662
1.50044865055 101.6064019
1.50044865106 101.51153131
1.50044865157 101.582684252
1.50044865208 101.274354835
1.50044865259 101.487813662
1.5004486531 202.762168497
1.50044865361 101.274354835
1.50044865412 75.4458367049
1.50044865463 100.650051386
1.50044865514 101.582684252
1.50044865565 101.51153131
1.50044865616 101.558966605
1.50044865667 100.831673189
1.50044865718 90.0690555521
1.50044865769 83.3017363458
1.50044865821 97.8719321695
1.50044865872 65.8455486749
1.50044865922 88.4715350771
1.50044865973 99.827849429
1.50044866024 101.449543447
1.50044866075 100.200344849
1.50044866126 101.592128891
1.50044866177 101.108331302
1.50044866228 101.22691954
1.50044866279 100.657696
1.5004486633 101.147147124
1.50044866381 123.19388137
1.50044866432 101.218160801
1.50044866483 101.568412226
1.50044866534 101.392943072
1.50044866585 101.345507777
1.50044866636 101.108331302
1.50044866687 101.274354835
1.50044866738 101.250589854
1.50044866789 100.657696
1.5004486684 101.440378367
1.50044866891 102.023030073
1.50044866942 101.734714335
1.50044866993 101.535248957
1.50044867044 101.558966605
1.50044867095 100.603902997
1.50044867146 102.074932247
1.50044867197 101.582684252
1.50044867248 101.289221736
1.50044867299 101.782242816
1.5004486735 101.360235446
1.50044867401 101.687185854
1.50044867452 101.440378367
1.50044867503 58.6300246258
1.50044867554 0.0
1.50044867605 0.0
1.50044867706 0.0
1.50044867807 0.0
1.50044867908 0.0
1.50044867955 0.0
